Event.Id,Accident.Number,Event.Date,Number.of.Engines,Engine.Type,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,People.Count,City,Region,Latitude,Longitude,Make:Model,Severity_Score,New.Severity.Score,Fatality
20170816X35104,DCA17CA181,8/15/17,2.0,Turbo Fan,0,0,0,295,295,Queens,New York,40.7498,-73.7976,Boeing757,100.0,100.0,Non-Fatal
20170824X42626,DCA17LA183,8/22/17,2.0,Turbo Fan,0,9,2,63,74,Jackson,Tennessee,35.60245,-88.921463,Bombardier-CL600,239.1891891891892,127.02702702702702,Non-Fatal
20170905X02408,DCA17WA189,8/27/17,2.0,Turbo Fan,0,0,0,134,134,Lima,Peru,40.741,-84.112,Airbus320,100.0,100.0,Non-Fatal
20170906X30002,DCA17WA190,8/31/17,,,0,0,0,51,51,Medellin,Colombia,6.248607,-75.574247,Embraer-EMB145,100.0,100.0,Non-Fatal
20170911X34051,DCA17CA194,9/4/17,,,0,0,1,142,143,El Paso,Texas,31.8476,-106.43,McdonnellDouglas:MD-90,101.3986013986014,100.69930069930071,Non-Fatal
20171012X92606,DCA17WA218,9/5/17,,,0,3,0,105,108,Chochin,India,9.931233,76.267304,Boeing737,130.55555555555557,105.55555555555556,Non-Fatal
20170907X71900,ENG17IA036,9/6/17,2.0,Turbo Fan,0,0,0,184,184,Las Vegas,Nevada,36.2333,-115.2654,Boeing757,100.0,100.0,Non-Fatal
20170913X72254,DCA17CA195,9/12/17,2.0,,0,0,0,140,140,Los Angeles,California,34.1141,-118.4068,Boeing767,100.0,100.0,Non-Fatal
20170925X23622,DCA17WA209,9/15/17,2.0,Turbo Fan,0,0,0,143,143,Christ Church,Barbados,13.072821,-59.526139,Airbus321,100.0,100.0,Non-Fatal
20170925X90335,DCA17WA204,9/17/17,,,0,0,0,132,132,Aqaba,Jordan,29.532052,35.006321,Boeing737,100.0,100.0,Non-Fatal
20170921X31237,DCA17WA201,9/19/17,,,0,0,0,189,189,Mumbai,India,19.075984,72.877656,Boeing737,100.0,100.0,Non-Fatal
20170925X84139,DCA17WA203,9/22/17,,,0,0,0,189,189,Hong Kong,Hong Kong,22.319304,114.169361,Airbus330,100.0,100.0,Non-Fatal
20170925X95307,DCA17WA205,9/23/17,,,0,0,0,321,321,Osaka,Japan,36.9514,-82.8144,Boeing777,100.0,100.0,Non-Fatal
20171005X44145,DCA17CA217,9/25/17,2.0,Turbo Fan,0,0,1,172,173,Sioux City,Iowa,42.4959,-96.3901,Boeing737,101.15606936416188,100.57803468208093,Non-Fatal
20180410X54605,DCA17WA226,9/27/17,,,0,0,0,185,185,Dublin,Ireland,37.7161,-121.8963,Airbus320,100.0,100.0,Non-Fatal
20171003X20509,DCA17WA216,9/28/17,,,0,0,0,142,142,Luqa,Malta,35.859863,14.488872,Boeing737,100.0,100.0,Non-Fatal
20170930X94216,ENG17RA039,9/30/17,,,0,0,0,521,521,Goose Bay,Canada,53.308618,-60.376239,Airbus380,100.0,100.0,Non-Fatal
20171002X95003,DCA17CA214,9/30/17,2.0,Turbo Fan,0,0,0,301,301,Arlington,Virginia,32.6998,-97.125,Airbus321,100.0,100.0,Non-Fatal
20171003X23920,DCA18CA001,10/2/17,2.0,Turbo Fan,0,0,0,84,84,Chicago,Illinois,41.8375,-87.6866,Boeing737,100.0,100.0,Non-Fatal
20171127X21550,DCA18WA023,11/19/17,,,0,0,0,86,86,Guayaquil,Ecuador,-2.189413,-79.889066,Boeing737,100.0,100.0,Non-Fatal
20171211X03456,DCA18WA038,11/22/17,,,0,0,0,125,125,Foz Do Iguacu,Brazil,-25.516329,-54.585342,Boeing737,100.0,100.0,Non-Fatal
20171201X14308,DCA18IA026,11/29/17,2.0,Turbo Fan,0,0,0,169,169,Atlanta,Georgia,33.7628,-84.422,Boeing737,100.0,100.0,Non-Fatal
20171201X35829,DCA18WA027,11/29/17,2.0,Turbo Fan,0,0,1,157,158,Bogota,Colombia,40.8751,-74.0293,Boeing757,101.26582278481013,100.63291139240506,Non-Fatal
20171212X50255,DCA18CA043,12/3/17,2.0,Turbo Fan,0,0,0,294,294,Miami,Florida,25.784,-80.2101,Airbus319,100.0,100.0,Non-Fatal
20171220X52223,DCA18CA055,12/6/17,2.0,Turbo Fan,0,1,1,100,102,Fort Lauderdale,Florida,26.1412,-80.1464,Airbus321,112.74509803921568,102.94117647058823,Non-Fatal
20171212X00211,DCA18CA042,12/12/17,2.0,Turbo Jet,0,0,0,61,61,Detroit,Michigan,42.3834,-83.1024,McdonnellDouglas:MD-80,100.0,100.0,Non-Fatal
20171219X15432,DCA18WA054,12/13/17,,,0,0,0,73,73,Cusco,Peru,-13.53195,-71.967463,Boeing737,100.0,100.0,Non-Fatal
20171219X90251,DCA18CA049,12/18/17,,Turbo Fan,0,0,1,56,57,Saint Louis,Missouri,38.627003,-90.199404,Embraer-ERJ170,103.50877192982458,101.75438596491229,Non-Fatal
20180116X12236,DCA18IA081,12/30/17,2.0,Turbo Prop,0,0,0,46,46,Pullman,Washington,46.7336,-117.168,Bombardier-DHC8-402,100.0,100.0,Non-Fatal
20180205X20338,ENG18WA011,1/18/18,2.0,Turbo Fan,0,0,0,255,255,Alice Springs,Australia,-23.698042,133.880747,Airbus330,100.0,100.0,Non-Fatal
20180205X00724,ENG18WA010,1/25/18,2.0,Turbo Fan,0,0,0,99,99,Lima,Peru,40.741,-84.112,Boeing737,100.0,100.0,Non-Fatal
20180207X92707,ENG18RA012,1/29/18,,,0,0,0,101,101,Mar Del Plata,Argentina,-34.624683,-58.487447,Embraer-ERJ190,100.0,100.0,Non-Fatal
20180213X95634,DCA18IA092,2/13/18,2.0,Turbo Fan,0,0,0,378,378,Honolulu,Hawaii,21.3294,-157.846,Boeing777,100.0,100.0,Non-Fatal
20180213X95840,DCA18RA093,2/13/18,2.0,Turbo Fan,0,9,0,135,144,Lagos,Nigeria,6.524379,3.379206,Airbus330,168.75,112.5,Non-Fatal
20180416X93719,DCA18WA136,2/18/18,,,0,0,0,174,174,Ballina,Australia,-28.862814,153.565809,Boeing737,100.0,100.0,Non-Fatal
20180228X30813,DCA18CA102,2/24/18,2.0,Turbo Fan,0,2,1,295,298,Minneapolis,Minnesota,44.9635,-93.2678,Airbus330,108.0536912751678,101.6778523489933,Non-Fatal
20180412X60328,DCA18WA130,4/6/18,,,0,0,0,173,173,Rio De Janeiro,Brazil,-22.353426,-42.707611,Boeing737,100.0,100.0,Non-Fatal
20180423X34356,DCA18WA151,4/12/18,,,0,0,0,48,48,Mexico City,Mexico,19.24647,-99.10135,Boeing737,100.0,100.0,Non-Fatal
20180417X23642,DCA18MA142,4/17/18,2.0,Turbo Fan,1,125,8,6,140,Philadelphia,Pennsylvania,40.0077,-75.1339,Boeing737,1110.7142857142858,286.42857142857144,Fatal-1
20180419X80338,DCA18LA163,4/18/18,2.0,Turbo Fan,0,0,0,288,288,Atlanta,Georgia,33.7628,-84.422,Airbus330,100.0,100.0,Non-Fatal
20180423X20443,DCA18WA149,4/18/18,2.0,,0,0,0,46,46,Cusco,Peru,-13.53195,-71.967463,Boeing737,100.0,100.0,Non-Fatal
20180423X42758,DCA18WA155,4/18/18,,,0,0,0,115,115,Unknown,Mexico,23.634501,-102.552784,Boeing737,100.0,100.0,Non-Fatal
20180420X04304,DCA18FA144,4/20/18,2.0,Turbo Fan,0,0,0,101,101,Alexandria,Louisiana,38.8185,-77.0861,McdonnellDouglas:MD-80,100.0,100.0,Non-Fatal
20190501X01506,ENG18WA041,4/30/18,,,0,0,0,352,352,Bangkok,Thailand,13.756331,100.501765,Boeing777,100.0,100.0,Non-Fatal
20180503X92154,DCA18CA165,5/1/18,2.0,Turbo Fan,0,0,0,276,276,Queens,New York,40.7498,-73.7976,Bombardier-CL600,100.0,100.0,Non-Fatal
20180507X44134,DCA18WA173,5/3/18,2.0,Turbo Fan,0,0,0,181,181,Guayaquil,Spain,-34.620303,-58.43466,Boeing767,100.0,100.0,Non-Fatal
20180507X00658,DCA18CA169,5/7/18,2.0,Turbo Fan,0,0,0,179,179,Baltimore,Maryland,39.3051,-76.6144,Boeing737,100.0,100.0,Non-Fatal
20180519X00340,DCA18RA186,5/18/18,,Turbo Fan,112,0,1,0,113,Havana,Cuba,40.295,-90.0566,Boeing737,2480.530973451327,398.2300884955752,Fatal-112
20180611X85348,DCA18CA201,6/10/18,2.0,Turbo Fan,0,7,1,261,269,Decatur,Texas,39.8557,-88.9342,Boeing777,129.36802973977694,105.57620817843866,Non-Fatal
20180618X41609,DCA18WA222,6/10/18,2.0,,0,0,0,173,173,Crete,Greece,41.4401,-87.6235,Boeing737,100.0,100.0,Non-Fatal
20180618X30834,DCA18CA219,6/11/18,2.0,Turbo Fan,0,1,1,290,292,Harbin,China,45.756731,126.642417,Boeing787,104.45205479452056,101.02739726027397,Non-Fatal
20180613X94510,DCA18WA207,6/12/18,,,0,0,0,106,106,Otopeni,Romania,44.567187,26.083511,Boeing737,100.0,100.0,Non-Fatal
20180618X44832,DCA18WA223,6/14/18,,,0,0,0,177,177,Zhuliany,Ukraine,50.394282,30.440636,McdonnellDouglas:MD-80,100.0,100.0,Non-Fatal
20180803X35058,DCA18CA255,6/17/18,2.0,Turbo Fan,0,0,1,72,73,Cut Bank,Montana,48.6344,-112.3304,Embraer-ERJ175,102.73972602739728,101.36986301369863,Non-Fatal
20180627X53405,DCA18WA229,6/26/18,,,0,0,0,157,157,Cologne,Germany,50.937531,6.960279,Boeing737,100.0,100.0,Non-Fatal
20180702X05713,OPS18IA014,6/27/18,2.0,,0,0,0,53,53,Springfield,Missouri,42.1155,-72.5395,Embraer-EMB145,100.0,100.0,Non-Fatal
20180712X94728,DCA18WA238,6/29/18,2.0,Turbo Fan,0,1,0,300,301,Gander,Canada,48.956484,-54.608371,Airbus330,103.65448504983388,100.66445182724253,Non-Fatal
20180719X64035,DCA18WA247,7/11/18,,,0,0,0,131,131,Chichen Itza,Mexico,20.679144,-88.568309,McdonnellDouglas:DC-9,100.0,100.0,Non-Fatal
20180719X65328,DCA18WA248,7/16/18,,,0,0,0,142,142,Confins,Brazil,-19.629632,-43.990137,Boeing737,100.0,100.0,Non-Fatal
20180820X65029,DCA18WA270,7/16/18,,,0,0,0,71,71,Iguazu,Argentina,-25.597163,-54.578599,Boeing737,100.0,100.0,Non-Fatal
20180725X32722,DCA18CA251,7/23/18,,Turbo Fan,0,1,1,144,146,Charlotte,North Carolina,35.2083,-80.8303,McdonnellDouglas:MD-80,108.90410958904108,102.05479452054796,Non-Fatal
20200619X60815,DCA18CA316,7/23/18,2.0,Turbo Fan,0,1,1,132,134,West Palm Beach,Florida,26.7469,-80.132,Airbus319,109.70149253731344,102.23880597014924,Non-Fatal
20180727X04921,DCA18CA252,7/27/18,2.0,Turbo Fan,0,0,0,250,250,Portsmouth,New Hampshire,36.8468,-76.354,Boeing767,100.0,100.0,Non-Fatal
20180731X03141,DCA18RA253,7/31/18,,Turbo Fan,0,26,16,60,102,Durango,Mexico,37.2659,-107.8781,Embraer-ERJ190,411.7647058823529,166.66666666666669,Non-Fatal
20180816X41010,DCA18CA266,7/31/18,2.0,Turbo Fan,0,0,0,181,181,Philadelphia,Pennsylvania,40.0077,-75.1339,Boeing757,100.0,100.0,Non-Fatal
20180905X90334,DCA18CA283,8/13/18,2.0,Turbo Fan,0,0,0,197,197,Los Angeles,California,34.1141,-118.4068,Airbus321,100.0,100.0,Non-Fatal
20190222X90048,DCA18WA314,8/19/18,2.0,Turbo Prop,0,0,0,64,64,Callao,Peru,39.7621,-92.6237,Dehavilland-DHC8,100.0,100.0,Non-Fatal
20180828X94249,DCA18CA272,8/24/18,,,0,0,0,177,177,Philadelphia,Pennsylvania,40.0077,-75.1339,Boeing757,100.0,100.0,Non-Fatal
20180901X54734,DCA18WA277,9/1/18,,,0,6,0,166,172,Sochi,Russia,43.602808,39.734154,Boeing737,138.3720930232558,106.9767441860465,Non-Fatal
20180907X10419,DCA18LA285,9/6/18,2.0,Turbo Fan,0,0,1,112,113,New York,New York,40.6943,-73.9249,Boeing757,101.76991150442478,100.88495575221239,Non-Fatal
20181016X81128,DCA18WA304,9/20/18,,,0,0,0,173,173,Mumbai,India,19.075984,72.877656,Boeing737,100.0,100.0,Non-Fatal
20181009X10416,DCA18CA299,9/24/18,2.0,Turbo Fan,0,0,1,176,177,Newark,New Jersey,40.7245,-74.1725,Boeing757,101.12994350282484,100.56497175141243,Non-Fatal
20181001X05544,DCA18WA296,9/26/18,,,0,6,0,166,172,Tijuana,Mexico,32.514947,-117.038247,Airbus320,138.3720930232558,106.9767441860465,Non-Fatal
20181001X90405,DCA18CA294,9/26/18,2.0,Turbo Fan,0,0,1,185,186,Dallas,Texas,32.7935,-96.7667,Airbus321,101.0752688172043,100.53763440860214,Non-Fatal
20181016X81715,DCA18WA305,9/26/18,,,0,0,0,173,173,Chattogram,Bangladesh,22.375208,91.834861,Boeing737,100.0,100.0,Non-Fatal
20180928X51314,DCA18RA292,9/28/18,,,1,11,4,31,47,Chuuk,Micronesia (Federated States Of),7.134462,151.507413,Boeing737,425.531914893617,161.70212765957444,Fatal-1
20181016X82658,DCA19WA009,10/2/18,,,0,1,0,179,180,Zagreb,Croatia,45.815011,15.981919,Boeing737,106.11111111111111,101.11111111111111,Non-Fatal
20190215X54426,DCA19WA083,10/8/18,,,0,0,0,116,116,Bangkok,Thailand,13.756331,100.501765,Boeing747,100.0,100.0,Non-Fatal
20181012X11804,DCA19CA006,10/11/18,2.0,Turbo Fan,0,0,1,121,122,San Jose,California,37.3012,-121.848,Boeing737,101.63934426229508,100.81967213114753,Non-Fatal
20181016X60635,DCA19CA207,10/15/18,2.0,,0,0,1,142,143,Albany,New York,42.6664,-73.7987,Boeing737,101.3986013986014,100.69930069930071,Non-Fatal
20181026X33829,DCA19WA015,10/20/18,,,0,0,0,207,207,Hong Kong,China,22.319304,114.169361,Boeing787,100.0,100.0,Non-Fatal
20181029X04746,DCA19RA017,10/29/18,,,188,0,0,0,188,Jakarta,Indonesia,-6.194449,106.82292,Boeing737,2500.0,400.0,Fatal-188
20181126X95421,DCA19WA026,11/22/18,,,0,0,0,127,127,La Paz,Saint Barthelemy,41.4561,-86.3082,Boeing737,100.0,100.0,Non-Fatal
20181206X51048,DCA19CA037,12/2/18,2.0,,0,0,1,162,163,Las Vegas,Nevada,36.2333,-115.2654,Airbus320,101.22699386503066,100.61349693251533,Non-Fatal
20181206X53303,DCA19CA038,12/3/18,2.0,,0,0,1,146,147,Chicago,Illinois,41.8375,-87.6866,Boeing737,101.36054421768708,100.68027210884354,Non-Fatal
20181206X81036,DCA19CA034,12/4/18,2.0,,0,2,1,92,95,Osaka,Japan,34.693725,135.502254,Boeing767,125.26315789473684,105.26315789473684,Non-Fatal
20181206X45642,DCA19IA036,12/6/18,2.0,Turbo Fan,0,0,0,117,117,Burbank,California,34.1879,-118.3235,Boeing737,100.0,100.0,Non-Fatal
20190305X42937,DCA19CA090,2/3/19,,,0,0,1,220,221,Pacific Ocean,,-8.783195,-124.508523,Boeing787,100.9049773755656,100.4524886877828,Non-Fatal
20190205X55712,DCA19CA075,2/5/19,2.0,,0,1,1,117,119,Bluefields,Niue,-19.054445,-169.867233,Boeing737,110.92436974789916,102.52100840336134,Non-Fatal
20190215X60107,DCA19WA084,2/10/19,,,0,1,0,185,186,Nurenburg,Germany,49.452102,11.076665,Boeing737,105.91397849462363,101.0752688172043,Non-Fatal
20190214X42337,DCA19CA081,2/13/19,,Turbo Fan,0,4,1,59,64,Reno,Nevada,39.5497,-119.8483,Embraer-ERJ170,171.875,114.0625,Non-Fatal
20190306X80709,DCA19CA091,2/18/19,2.0,Turbo Fan,0,1,1,143,145,Franklin,Tennessee,35.92,-86.8516,Boeing737,108.9655172413793,102.06896551724138,Non-Fatal
20190222X84313,ENG19IA013,2/21/19,2.0,Turbo Fan,0,0,0,181,181,Orlando,Florida,28.4773,-81.337,Boeing737,100.0,100.0,Non-Fatal
20190301X50148,DCA19CA088,2/27/19,2.0,,0,1,1,217,219,Honolulu,Hawaii,21.3294,-157.846,Boeing777,105.93607305936072,101.36986301369863,Non-Fatal
20190310X63916,DCA19RA101,3/10/19,,,157,0,0,0,157,Addis Ababa,Ethiopia,9.019194,38.752464,Boeing737,2500.0,400.0,Fatal-157
20190311X35306,DCA19CA102,3/10/19,,,0,1,0,130,131,Charlotte,North Carolina,35.2083,-80.8303,Bombardier-CL600,108.3969465648855,101.52671755725191,Non-Fatal
20190311X61805,DCA19CA105,3/11/19,2.0,,0,0,0,406,406,Atlanta,Georgia,33.7628,-84.422,Boeing737,100.0,100.0,Non-Fatal
20190411X53531,DCA19LA134,4/11/19,2.0,,0,0,0,110,110,New York,New York,40.6943,-73.9249,Airbus321,100.0,100.0,Non-Fatal
20190412X45210,DCA19CA137,4/12/19,2.0,,0,0,1,107,108,Fort Meyers,Florida,26.640628,-81.872308,Boeing737,101.85185185185186,100.92592592592592,Non-Fatal
20190503X04736,ENG19WA023,4/28/19,2.0,Turbo Fan,0,0,0,104,104,Johannesburg,South Africa,35.3719,-117.6419,Boeing767,100.0,100.0,Non-Fatal
20200519X93321,DCA19WA222,5/2/19,,,0,0,1,185,186,Narita,Japan,35.776659,140.318742,Boeing737,101.0752688172043,100.53763440860214,Non-Fatal
20190504X04947,DCA19MA143,5/4/19,2.0,Turbo Fan,0,1,0,142,143,Jacksonville,Florida,30.3322,-81.6749,Boeing737,107.6923076923077,101.3986013986014,Non-Fatal
20190521X92202,DCA19WA150,5/13/19,,Turbo Fan,0,0,0,244,244,Derby,Australia,37.5571,-97.2551,Airbus330,100.0,100.0,Non-Fatal
20190624X73537,DCA19WA172,5/13/19,,,0,0,1,82,83,Seoul,South Korea,37.551891,126.991794,Boeing737,102.40963855421688,101.20481927710843,Non-Fatal
20190528X32306,DCA19CA151,5/25/19,2.0,Turbo Fan,0,1,1,126,128,Waycross,Georgia,31.2108,-82.3579,Boeing737,110.15625,102.34375,Non-Fatal
20190605X85919,DCA19WA156,6/1/19,,,0,0,0,163,163,Unknown,Japan,36.204824,138.252924,Boeing787,100.0,100.0,Non-Fatal
20190627X10605,DCA19WA175,6/15/19,,,0,0,0,113,113,Lagos,Nigeria,6.524379,3.379206,Boeing737,100.0,100.0,Non-Fatal
20190625X53513,DCA19WA173,6/20/19,,,0,0,0,122,122,Bandung,Indonesia,-6.917464,107.619123,Boeing737,100.0,100.0,Non-Fatal
20190806X82223,DCA19WA190,7/3/19,,,0,0,0,272,272,London,United Kingdom,39.8935,-83.4375,Boeing777,100.0,100.0,Non-Fatal
20190718X15108,DCA19WA184,7/11/19,2.0,,0,0,0,156,156,San Jose,Philippines,37.3012,-121.848,Boeing737,100.0,100.0,Non-Fatal
20190805X55405,DCA19CA189,7/22/19,2.0,,0,1,1,216,218,San Juan,Pr,18.3985,-66.061,Boeing767,105.96330275229356,101.37614678899082,Non-Fatal
20190801X04456,ENG19IA029,7/25/19,2.0,Geared Turbofan,0,0,0,121,121,Perrigny-sur-armancon,France,47.689972,4.238674,Airbus220,100.0,100.0,Non-Fatal
20190813X51350,DCA19WA195,8/3/19,,,0,0,0,99,99,El Alto,Bolivia,-16.489947,-68.20819,Boeing737,100.0,100.0,Non-Fatal
20190808X62316,DCA19LA193,8/8/19,2.0,,0,0,0,232,232,Orlando,Florida,28.4773,-81.337,Airbus321,100.0,100.0,Non-Fatal
20190816X35649,DCA19CA198,8/8/19,2.0,,0,0,1,154,155,Charlottesville,Virginia,38.0375,-78.4855,Airbus320,101.29032258064515,100.64516129032258,Non-Fatal
20190814X63051,DCA19WA197,8/10/19,,,0,0,0,298,298,Rome,Italy,34.2662,-85.1863,Boeing787,100.0,100.0,Non-Fatal
20190819X55827,DCA19WA202,8/15/19,2.0,Turbo Fan,0,1,0,158,159,Shannon,Ireland,34.3406,-85.0854,Boeing767,106.91823899371067,101.25786163522012,Non-Fatal
20190822X91454,DCA19WA203,8/15/19,,,0,1,1,223,225,Beijing,China,39.904211,116.407395,Boeing787,105.77777777777776,101.33333333333334,Non-Fatal
20190819X52614,DCA19WA201,8/18/19,2.0,Turbo Fan,0,0,0,159,159,Ponta Delgada,Portugal,37.739421,-25.668672,Boeing757,100.0,100.0,Non-Fatal
20190830X60449,DCA19CA208,8/27/19,2.0,Turbo Jet,0,0,1,151,152,Chicago,Illinois,41.8375,-87.6866,McdonnellDouglas:MD-80,101.3157894736842,100.6578947368421,Non-Fatal
20190913X83845,DCA19WA211,8/27/19,,,0,0,0,162,162,Beijing,China,39.904211,116.407395,Airbus330,100.0,100.0,Non-Fatal
20190917X82433,DCA19WA215,8/31/19,,,0,0,0,133,133,Cape Town,South Africa,-33.924868,18.424055,Boeing737,100.0,100.0,Non-Fatal
20190916X91526,DCA19CA213,9/6/19,2.0,Turbo Fan,0,0,1,107,108,Fort Myers,Florida,26.6194,-81.8302,Airbus319,101.85185185185186,100.92592592592592,Non-Fatal
20190917X42103,DCA19WA216,9/11/19,2.0,Turbo Fan,0,0,0,180,180,Nassau,Bahamas,45.0677,-96.4417,Airbus321,100.0,100.0,Non-Fatal
20200603X55158,DCA19CA223,9/11/19,,,0,0,0,114,114,Chicago Ohare,Illinois,41.980241,-87.908985,Bombardier-CL600,100.0,100.0,Non-Fatal
20190917X92718,ENG19IA034,9/16/19,2.0,Turbo Fan,0,0,0,77,77,Cote-d'or,France,47.51268,4.635412,Airbus220,100.0,100.0,Non-Fatal
20191010X33637,DCA20WA001,10/8/19,,,0,0,0,102,102,Bamako,Mali,12.639232,-8.002889,Boeing767,100.0,100.0,Non-Fatal
20191018X02019,DCA20MA002,10/18/19,2.0,Turbo Prop,1,3,1,37,42,Unalaska,Alaska,53.8984,-166.568,Saab: 2000,240.47619047619045,123.80952380952381,Fatal-1
20191111X02542,DCA20LA013,11/11/19,2.0,Turbo Fan,0,0,0,41,41,Chicago,Illinois,41.8375,-87.6866,Embraer-EMB145,100.0,100.0,Non-Fatal
20191125X34226,DCA20WA018,11/23/19,,,0,0,0,93,93,Bogota,Colombia,40.8751,-74.0293,Boeing737,100.0,100.0,Non-Fatal
20191218X82112,DCA20CA040,12/15/19,2.0,,0,0,1,40,41,Philadelphia,Pennsylvania,40.0077,-75.1339,Embraer-EMB145,104.8780487804878,102.4390243902439,Non-Fatal
20191220X85302,DCA20CA043,12/18/19,2.0,Turbo Fan,0,0,1,47,48,Disputanta,Virginia,37.1236,-77.2249,Embraer-ERJ190,104.16666666666669,102.08333333333333,Non-Fatal
20191227X84547,DCA20CA046,12/19/19,2.0,,0,0,1,184,185,Chicago,Illinois,41.8375,-87.6866,Boeing737,101.08108108108108,100.54054054054053,Non-Fatal
20200107X35017,DCA20LA047,12/23/19,2.0,,0,0,0,178,178,Denver,Colorado,39.762,-104.8758,Boeing737,100.0,100.0,Non-Fatal
20200121X51136,DCA20WA054,1/5/20,,,0,0,0,178,178,Halifax,Canada,36.7612,-78.9279,Boeing737,100.0,100.0,Non-Fatal
20200108X01007,DCA20RA048,1/8/20,,,176,0,0,0,176,Tehran,Iran,35.721858,51.334695,Boeing737,2500.0,400.0,Fatal-176
20200109X21704,DCA20CA049,1/8/20,2.0,Turbo Fan,0,0,0,121,121,New York,New York,40.6943,-73.9249,Boeing737,100.0,100.0,Non-Fatal
20200125X54545,DCA20CA058,1/10/20,2.0,Turbo Fan,0,0,1,158,159,New Orleans,Louisiana,30.0687,-89.9288,Airbus320,101.25786163522012,100.62893081761007,Non-Fatal
20200114X40358,DCA20WA051,1/12/20,,,0,0,1,173,174,Fukuoka,Japan,33.590184,130.401689,Boeing737,101.14942528735634,100.57471264367817,Non-Fatal
20200129X53303,DCA20WA061,1/23/20,2.0,Turbo Fan,0,0,0,112,112,Panama City,Panama,30.1995,-85.6003,Airbus319,100.0,100.0,Non-Fatal
20200205X32547,DCA20RA069,2/5/20,,,3,161,19,0,183,Istanbul,Turkey,41.008238,28.978359,Boeing737,1127.8688524590164,291.2568306010929,Fatal-3
20200207X52205,DCA20CA071,2/7/20,,Turbo Fan,0,22,1,51,74,Waynesville,North Carolina,35.4854,-82.9996,Bombardier-CL600,429.72972972972974,160.8108108108108,Non-Fatal
20200210X02215,DCA20WA074,2/9/20,2.0,,0,0,0,194,194,San Jose,Philippines,37.3012,-121.848,Boeing757,100.0,100.0,Non-Fatal
20200210X83657,DCA20WA072,2/9/20,2.0,,0,0,0,100,100,Komi,Russia,63.863054,54.831269,Boeing737,100.0,100.0,Non-Fatal
20200212X95117,ENG20LA015,2/12/20,2.0,,0,0,0,154,154,Bordeaux,France,44.837789,-0.57918,Airbus220,100.0,100.0,Non-Fatal
20200225X23418,DCA20WA086,2/15/20,,,0,2,1,84,87,Incheon,Kenya,37.456256,126.705206,Boeing737,127.58620689655172,105.74712643678161,Non-Fatal
20200519X44148,DCA20WA106,2/17/20,,,0,0,0,102,102,Rosario,Argentina,-32.958702,-60.693042,Embraer-ERJ190,100.0,100.0,Non-Fatal
20200324X75727,DCA20WA096,3/5/20,,,0,0,0,52,52,Apodaca,Mexico,25.776468,-100.185874,Embraer-ERJ170,100.0,100.0,Non-Fatal
20200312X91006,DCA20WA093,3/8/20,2.0,Turbo Fan,0,0,0,181,181,Shannon,Ireland,34.3406,-85.0854,Boeing767,100.0,100.0,Non-Fatal
20200321X14202,DCA20CA095,3/21/20,2.0,,0,0,0,127,127,Las Vegas,Nevada,36.2333,-115.2654,Boeing757,100.0,100.0,Non-Fatal
20200521X63755,DCA20LA107,5/19/20,,,0,0,0,95,95,Victorville,California,34.5277,-117.3536,Boeing737,100.0,100.0,Non-Fatal
20200522X82856,DCA20WA108,5/22/20,,,97,0,2,0,99,Karachi,Pakistan,24.860734,67.001136,Airbus320,2455.555555555556,395.95959595959596,Fatal-97
20200911X91036,ENG20WA042,7/3/20,,,0,0,0,49,49,Ambon,Indonesia,-3.638666,128.168856,Atr: ATR72,100.0,100.0,Non-Fatal
20200728X34409,DCA20WA131,7/14/20,,,0,0,1,116,117,Durban,South Africa,-29.85868,31.02184,Boeing737,101.7094017094017,100.85470085470085,Non-Fatal
20200828X12131,DCA20WA140,8/28/20,2.0,Turbo Fan,0,0,0,66,66,Bucharest,Romania,44.426767,26.102538,Boeing767,100.0,100.0,Non-Fatal
20200831X31013,DCA20WA142,8/29/20,,,0,0,0,76,76,Tokyo,Japan,35.676423,139.650027,Boeing737,100.0,100.0,Non-Fatal
