Event.Id,Accident.Number,Event.Date,Injury.Severity,Registration.Number,Number.of.Engines,Engine.Type,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Make:Model,People.Count,City,Region,Latitude,Longitude
20140918X52311,ENG14IA028,9/18/14,Non-Fatal,N656JB,2.0,Turbo Fan,0,0,0,147,Airbus: A320 232,147,Long Beach,California,33.7977,-118.167
20140922X14716,ENG14IA027,9/21/14,Non-Fatal,N669US,4.0,Turbo Fan,0,0,0,333,Boeing: 747,333,Atlanta,Georgia,33.7628,-84.422
20141003X84008,DCA15WA002,10/3/14,Non-Fatal,N772AN,2.0,Turbo Fan,0,1,1,248,Boeing: 777 223,250,Buenos Aires,Argentina,-34.603684,-58.381559
20141006X73012,DCA15FA004,10/5/14,Non-Fatal,N572RP,2.0,Turbo Fan,0,0,0,228,Embraer: EMB 145LR,228,Jamaica,New York,41.8454,-94.307
20141023X80357,DCA15CA012,10/23/14,Non-Fatal,N622CZ,,,0,0,0,272,Embraer: ERJ 170 200 LR,272,Minneapolis,Minnesota,44.9635,-93.2678
20141211X62917,DCA15CA035,11/24/14,Non-Fatal,N16217,2.0,Turbo Fan,0,12,1,146,Boeing: 737 824,159,Valdosta,Georgia,30.8502,-83.2788
20150116X52840,DCA15CA050,12/11/14,Non-Fatal,N481WN,2.0,Turbo Fan,0,0,1,80,Boeing: 737 7H4,81,San Jose,California,37.3012,-121.848
20141217X43728,DCA15CA037,12/13/14,Non-Fatal,N7710A,,Turbo Fan,0,0,0,145,Boeing: 737,145,Baltimore,Maryland,39.3051,-76.6144
20141223X05119,DCA15WA041,12/16/14,Non-Fatal,N751AN,2.0,,0,10,2,243,Boeing: 777 223,255,Ishikawa,Japan,36.326032,136.528965
20150211X14605,CEN15LA140,2/10/15,Non-Fatal,N953UW,2.0,Turbo Fan,0,1,0,55,Embraer: ERJ 190 100 IGW,56,Houston,Texas,29.786,-95.3885
20150219X14806,DCA15LA067,2/15/15,Non-Fatal,N59053,,,0,4,1,245,Boeing: 767,250,Honolulu,Hawaii,21.3294,-157.846
20150219X82450,OPS15IA011,2/18/15,Non-Fatal,N698CB,2.0,Turbo Fan,0,0,0,113,Embraer: EMB 145LR,113,Chicago,Illinois,41.8375,-87.6866
20150305X42958,DCA15FA085,3/5/15,Non-Fatal,N909DL,,Turbo Fan,0,0,0,132,Mcdonnell Douglas: MD 88,132,New York,New York,40.6943,-73.9249
20150314X74553,DCA15IA089,3/14/15,Non-Fatal,N157GJ,2.0,Turbo Fan,0,0,0,41,Bombardier: CL 600 2C10,41,Chicago,Illinois,41.8375,-87.6866
20150422X71127,DCA15CA108,3/20/15,Non-Fatal,N625AE,2.0,Turbo Prop,0,0,0,53,Embraer: EMB 145LR,53,Springfield,Missouri,42.1155,-72.5395
20150506X41316,DCA15CA118,5/4/15,Non-Fatal,N932LR,2.0,Turbo Fan,0,0,0,79,Bombardier: CL600 2D24,79,Phoenix,Arizona,33.5722,-112.0892
20150511X92031,CEN15IA225,5/5/15,Non-Fatal,N941FR,2.0,Turbo Fan,0,0,0,136,Airbus: A319 112,136,New Orleans,Louisiana,30.0687,-89.9288
20150523X13659,DCA15CA125,5/23/15,Non-Fatal,N334NW,2.0,Turbo Fan,0,0,1,146,Airbus: A320 212,147,Atlanta,Georgia,33.7628,-84.422
20150618X30530,DCA15CA136,5/27/15,Non-Fatal,G-VIIY,2.0,Turbo Fan,0,1,1,197,Boeing: 777 - 236,199,Windsor Locks,Connecticut,41.924292,-72.645447
20150608X90730,DCA15CA129,6/8/15,Non-Fatal,N869GA,2.0,Turbo Fan,0,7,1,137,Mcdonnell Douglas: DC 9 83(MD-83),145,St Petersburg,Florida,27.767127,-82.638445
20150611X74851,DCA15CA131,6/10/15,Non-Fatal,N246LR,2.0,Turbo Fan,0,4,1,75,Bombardier: CL600 2D24,80,Mccook,Nebraska,40.2046,-100.6216
20150717X41748,DCA15CA152,6/29/15,Non-Fatal,N335NW,2.0,Turbo Fan,0,0,1,155,Airbus: A320 212,156,Boston,Massachusetts,42.3188,-71.0852
20150805X75232,CEN15IA337,8/5/15,Non-Fatal,N779SW,2.0,Turbo Fan,0,0,0,148,Boeing: 737,148,Denver,Colorado,39.762,-104.8758
20150812X63537,WPR15LA239,8/7/15,Non-Fatal,N204NN,2.0,Turbo Fan,0,0,1,65,Embraer: E175,66,South Lake Tahoe,California,38.9393,-119.9828
20150811X22104,OPS15IA020,8/8/15,Non-Fatal,N332NW,2.0,Turbo Fan,0,0,0,124,Airbus: A320 211,124,Max,Nebraska,47.8204,-101.2911
20150818X14949,DCA15LA173,8/15/15,Non-Fatal,N564UW,2.0,Turbo Fan,0,0,0,159,Airbus: A321,159,Charlotte,North Carolina,35.2083,-80.8303
20150824X02325,DCA15CA176,8/23/15,Non-Fatal,N232WN,2.0,Turbo Fan,0,0,0,147,Boeing: 737 7H4,147,Oakland,California,37.7904,-122.2166
20150921X31350,DCA15WA188,9/5/15,Fatal,3C-LLY,2.0,,7,0,0,112,Boeing: 737,119,Tambacounda,Singapore,1.352083,103.819836
20150908X35241,DCA15FA185,9/8/15,Non-Fatal,G-VIIO,2.0,Turbo Fan,0,19,1,150,Boeing: BOEING 777-236,170,Las Vegas,Nevada,36.2333,-115.2654
20150923X00156,DCA15WA198,9/16/15,Non-Fatal,A7-BAC,,,0,0,0,279,Boeing: 777,279,Miami,Florida,25.784,-80.2101
20151005X22228,DCA16CA001,10/1/15,Non-Fatal,N9026C,2.0,Turbo Fan,0,4,2,73,Airbus: A319,79,Nassau,Bahamas,45.0677,-96.4417
20151005X35533,ENG16IA001,10/2/15,Non-Fatal,N662US,4.0,Turbo Fan,0,0,0,367,Boeing: 747,367,Russian Airspace,Japan,36.204824,138.252924
20151022X65901,DCA16CA008,10/9/15,Non-Fatal,N383SW,2.0,Turbo Fan,0,0,1,147,Boeing: 737 3H4,148,Pound Ridge,New York,41.208442,-73.57482
20151023X50751,DCA16CA009,10/21/15,Non-Fatal,N183AN,2.0,Turbo Fan,0,0,1,166,Boeing: 757 223,167,Dallas,Texas,32.7935,-96.7667
20151026X81321,DCA16CA010,10/24/15,Non-Fatal,N69838,2.0,Turbo Fan,0,1,1,183,Boeing: 737-924ER,185,Plevna,Kansas,46.4184,-104.5186
20151027X61915,DCA16WA012,10/26/15,Non-Fatal,ZS-OAA,,,0,0,0,102,Boeing: 737,102,Johannesburg,South Africa,35.3719,-117.6419
20151029X44249,DCA16FA013,10/29/15,Non-Fatal,N251MY,,Turbo Fan,0,21,1,79,Boeing: 767,101,Fort Lauderdale,Florida,26.1412,-80.1464
20151107X52955,DCA16CA021,11/7/15,Non-Fatal,N27958,2.0,Turbo Fan,0,0,1,220,Boeing: 787,221,Beaumont,Texas,30.0849,-94.1451
20151130X61148,DCA16CA026,11/29/15,Non-Fatal,N467WN,2.0,Turbo Fan,0,0,1,147,Boeing: 737 7H4,148,St Louis,Missouri,38.627003,-90.199404
20151216X41606,DCA16LA032,12/15/15,Non-Fatal,N649SW,2.0,Turbo Fan,0,0,0,138,Boeing: 737 3H4,138,Nashville,Tennessee,36.1715,-86.7842
20151223X30310,DCA16IA036,12/19/15,Non-Fatal,N477AS,2.0,Turbo Fan,0,0,0,153,Boeing: 737,153,Seattle,Washington,47.6211,-122.3244
20160119X20258,DCA16CA053,12/23/15,Non-Fatal,N475WN,2.0,Turbo Fan,0,0,1,141,Boeing: 737 7H4,142,Charlotte,North Carolina,35.2083,-80.8303
20160119X15230,DCA16CA052,12/26/15,Non-Fatal,N7733B,2.0,Turbo Fan,0,0,1,147,Boeing: 737 76N,148,San Diego,California,32.8313,-117.1222
20160106X80332,DCA16CA041,1/3/16,Non-Fatal,N643RW,2.0,Turbo Fan,0,0,1,71,Embraer: ERJ 170 100 SE,72,Raleigh,North Carolina,35.8324,-78.6429
20160126X75122,DCA16CA070,1/24/16,Non-Fatal,N908DE,2.0,Turbo Fan,0,0,0,153,Mcdonnell Douglas: MD 88,153,Newark,New Jersey,40.7245,-74.1725
20160129X24835,DCA16CA077,1/28/16,Non-Fatal,N718SW,2.0,Turbo Fan,0,0,1,143,Boeing: 737 7H4,144,Titusville,Florida,28.5727,-80.8193
20160216X30252,DCA16CA089,2/14/16,Non-Fatal,N827AW,2.0,Turbo Fan,0,0,1,104,Airbus: A319 132,105,Minneapolis,Minnesota,44.9635,-93.2678
20160218X94149,DCA16CA094,2/17/16,Non-Fatal,N925NN,2.0,Turbo Fan,0,0,0,155,Boeing: 737,155,Detroit,Michigan,42.3834,-83.1024
20160224X73028,DCA16WA097,2/23/16,Non-Fatal,JA322J,,,0,2,1,162,Boeing: 737,165,Chitose,Japan,42.821287,141.651013
20160225X34423,DCA16WA101,2/24/16,Non-Fatal,C-FIWJ,2.0,Turbo Fan,0,0,0,100,Boeing: 737,100,,Mexico,23.634501,-102.552784
20160609X10842,DCA16CA181,3/15/16,Non-Fatal,N23708,2.0,Turbo Fan,0,0,1,133,Boeing: 737 724,134,Port Arthur,Texas,29.8554,-93.9264
20160401X43647,DCA16WA118,3/28/16,Non-Fatal,EC-MGE,,,0,0,0,115,Airbus: A320,115,Bilbao,Spain,43.263013,-2.934985
20160407X42047,DCA16WA126,4/4/16,Non-Fatal,PK-LBS,,,0,3,0,51,Boeing: 737,54,Jakarta,Indonesia,-6.194449,106.82292
20160421X61715,DCA16WA138,4/10/16,Non-Fatal,HS-LTB,2.0,,0,0,0,202,Boeing: 737,202,Chiang Mai,Thailand,18.788344,98.985301
20160415X02200,DCA16CA133,4/14/16,Non-Fatal,N565WN,2.0,Turbo Fan,0,0,0,121,Boeing: 737 76Q,121,San Diego,California,32.8313,-117.1222
20160506X50951,DCA16WA144,5/2/16,Non-Fatal,TC-JFY,,,0,0,0,151,Boeing: 737,151,Prishtina,Suriname,3.919305,-56.027783
20160510X42347,DCA16WA149,5/3/16,Non-Fatal,EI-CXV,,,0,0,0,111,Boeing: 737,111,Ulaanbaatar,Madagascar,-18.766947,46.869107
20160516X92239,DCA16CA153,5/14/16,Non-Fatal,N103US,2.0,Turbo Fan,0,0,1,140,Airbus: A320 214,141,Philadelphia,Pennsylvania,40.0077,-75.1339
20160531X90157,DCA16WA166,5/25/16,Non-Fatal,C-FHOS,,,0,0,0,65,Embraer: ERJ190,65,Boston,Massachusetts,42.3188,-71.0852
20160531X92718,DCA16WA167,5/27/16,Non-Fatal,JA85AN,,,0,1,0,169,Boeing: 737,170,Tokyo,Japan,35.676423,139.650027
20160614X04330,DCA16CA182,6/5/16,Non-Fatal,N801DZ,2.0,Turbo Fan,0,0,1,185,Boeing: 737-932ER,186,Las Vegas,Nevada,36.2333,-115.2654
20160723X91246,DCA16CA202,6/12/16,Non-Fatal,N104NN,2.0,Turbo Fan,0,0,1,109,Airbus: A321 231,110,Jamaica,New York,41.8454,-94.307
20160627X21034,DCA16CA193,6/26/16,Non-Fatal,N69806,,,0,0,1,177,Boeing: 737,178,New Orleans,Louisiana,30.0687,-89.9288
20160707X02944,ENG16IA027,7/7/16,Non-Fatal,N706TW,,Turbo Fan,0,0,0,157,Boeing: 757,157,Jamaica,New York,41.8454,-94.307
20160708X61700,DCA16IA200,7/8/16,Non-Fatal,N333NW,2.0,Turbo Fan,0,0,0,129,Airbus: A320 211,129,Rapid City,South Dakota,44.0716,-103.2204
20160805X50153,DCA16CA208,7/26/16,Non-Fatal,N655RW,2.0,Turbo Fan,0,0,1,52,Embraer: ERJ 170 100 SE,53,Cleveland,Ohio,41.4764,-81.6805
20160805X51304,DCA16CA209,8/3/16,Non-Fatal,N9010R,2.0,,0,7,1,121,Airbus: A319 115,129,Grand Cayman Island,Cayman Islands,19.32217,-81.240869
20160805X44633,DCA16CA207,8/5/16,Non-Fatal,N368SW,2.0,Turbo Fan,0,0,0,134,Boeing: 737 3H4,134,Baltimore,Maryland,39.3051,-76.6144
20160811X81653,DCA16CA211,8/10/16,Non-Fatal,N3762Y,2.0,Turbo Fan,0,0,0,168,Boeing: 737 832,168,New York,New York,40.6943,-73.9249
20160812X71506,DCA16IA215,8/12/16,Non-Fatal,N632JB,2.0,Turbo Fan,0,27,0,124,Airbus: A320 232,151,Wood,South Dakota,43.4971,-100.4802
20160822X94859,DCA16CA214,8/17/16,Non-Fatal,N37408,2.0,Turbo Fan,0,0,1,141,Boeing: 737 924,142,Waco,Texas,31.5599,-97.1882
20160827X31134,DCA16FA217,8/27/16,Non-Fatal,N766SW,2.0,Turbo Fan,0,0,0,104,Boeing: 737-700,104,Pensacola,Florida,30.4413,-87.1911
20161011X51744,DCA17CA005,10/5/16,Non-Fatal,N8324A,2.0,,0,0,1,178,Boeing: 737-8H4,179,Denver,Colorado,39.762,-104.8758
20161027X90500,DCA17WA012,10/10/16,Non-Fatal,PK-CKF,,,0,0,0,108,Boeing: 737,108,Surabaya,Indonesia,-7.257472,112.752088
20161027X90950,ENG17IA003,10/26/16,Non-Fatal,N855NW,2.0,Turbo Fan,0,0,0,120,Airbus: A330 223,120,Seattle,Washington,47.6211,-122.3244
20161027X20715,DCA17IA020,10/27/16,Non-Fatal,N278EA,2.0,Turbo Fan,0,0,0,48,Boeing: 737 7L9,48,New York,New York,40.6943,-73.9249
20161028X72837,DCA17FA021,10/28/16,Non-Fatal,N345AN,2.0,Turbo Fan,0,20,1,149,Boeing: 767,170,Chicago,Illinois,41.8375,-87.6866
20170419X83518,DCA17CA096,11/21/16,Non-Fatal,N930AT,2.0,Turbo Fan,0,0,1,109,Boeing: 717 200,110,Hopewell,Virginia,37.2915,-77.2985
20161208X21155,ENG17IA006,11/29/16,Non-Fatal,N367CA,2.0,Turbo Fan,0,0,0,73,Bombardier: CL 600 2C10,73,Kansas,Illinois,36.2053,-94.7888
20171012X93230,DCA17WA219,12/2/16,Non-Fatal,VT-JFP,,,0,0,0,200,Boeing: 737,200,Nagpur,India,21.1458,79.088155
20161205X55455,ENG17IA005,12/4/16,Non-Fatal,N161SY,2.0,Turbo Fan,0,1,0,54,Embraer: ERJ170 200LR,55,San Antonio,Texas,29.4632,-98.5238
20161208X45131,DCA17WA035,12/4/16,Non-Fatal,A7-BAN,,,0,0,5,351,Boeing: 777,356,Lajes Terceira Island,Portugal,38.762513,-27.105885
20161216X60544,DCA17CA042,12/14/16,Non-Fatal,N24202,2.0,Turbo Fan,0,0,1,102,Boeing: 737 824,103,Denver,Colorado,39.762,-104.8758
20161227X90219,DCA17WA047,12/27/16,Non-Fatal,VT-JBG,,,0,10,0,151,Boeing: 737,161,Dabolim,India,15.390198,73.854704
20170111X53648,DCA17WA053,1/10/17,Non-Fatal,G-FDZY,2.0,Turbo Fan,0,0,0,182,Boeing: BOEING 737-8K5,182,Bournemouth,United Kingdom,50.72201,-1.866717
20170124X45041,ENG17IA008,1/23/17,Non-Fatal,N8986B,2.0,Turbo Fan,0,0,0,51,Bombardier: CL 600 2B19,51,Baltimore,Maryland,39.3051,-76.6144
20170222X74447,DCA17WA070,2/11/17,Non-Fatal,YI-AQZ,,,0,0,0,365,Boeing: 777,365,Jeddah,Saudi Arabia,21.485811,39.192505
20170224X03359,DCA17CA072,2/12/17,Non-Fatal,N7822A,2.0,Turbo Fan,0,0,0,143,Boeing: 737 76N,143,Phoenix,Arizona,33.5722,-112.0892
20170222X80758,DCA17CA071,2/13/17,Non-Fatal,N838CA,1.0,Turbo Prop,0,0,1,52,Bombardier: DHC 8 311,53,Dulles,Virginia,38.963911,-77.449627
20170216X44213,DCA17CA064,2/15/17,Non-Fatal,N709PS,2.0,Turbo Fan,0,0,0,48,Bombardier: CL 600 2C10,48,Charlotte,North Carolina,35.2083,-80.8303
20170301X74824,DCA17WA073,2/28/17,Non-Fatal,N351AX,2.0,Turbo Fan,0,0,0,217,Boeing: 767 33A,217,Azraq,Jordan,31.834932,36.814306
20170331X95128,DCA17CA087,3/6/17,Non-Fatal,N369NB,2.0,Turbo Fan,0,0,1,120,Airbus: A319 114,121,Los Angeles,California,34.1141,-118.4068
20170308X73155,DCA17FA076,3/8/17,Non-Fatal,N786TW,2.0,Turbo Jet,0,1,0,115,Mcdonnell Douglas: MD80,116,Ypsilanti,Michigan,42.244,-83.6208
20170317X92137,DCA17CA079,3/10/17,Non-Fatal,N9615W,2.0,Turbo Fan,0,0,1,106,Mcdonnell Douglas: DC 9 83(MD-83),107,Dallas-Fort Worth,Texas,32.899809,-97.040335
20170320X74630,ENG17IA017,3/19/17,Non-Fatal,N881GA,2.0,Turbo Fan,0,0,0,163,Mcdonnell Douglas: DC 9 83,163,Dayton,Ohio,39.7805,-84.2003
20170328X20623,DCA17WA080,3/27/17,Non-Fatal,EP-TBJ,,,0,0,0,185,Boeing: 737,185,Ardabil,Iran,38.243176,48.297612
20170424X40402,DCA17WA097,4/17/17,Non-Fatal,VT-JEW,,,0,0,0,358,Boeing: 777,358,Amsterdam,Netherlands,52.367573,4.904139
20170508X85232,DCA17CA111,5/2/17,Non-Fatal,N595JB,2.0,Turbo Fan,0,0,1,154,Airbus: A320 232,155,Boston,Massachusetts,42.3188,-71.0852
20170523X12020,DCA17LA122,5/21/17,Non-Fatal,N633DL,2.0,Turbo Fan,0,0,0,186,Boeing: 757,186,Raleigh,North Carolina,35.8324,-78.6429
20170523X15143,DCA17CA123,5/22/17,Non-Fatal,N512NK,2.0,Turbo Fan,0,2,1,139,Airbus: A319 132,142,South Toledo Bend,Texas,31.1568,-93.6074
20170530X51257,DCA17WA126,5/23/17,Non-Fatal,AP-BGK,,,0,0,0,135,Boeing: 777,135,Multan,Pakistan,30.157458,71.524915
20170608X90705,ENG17IA027,6/3/17,Non-Fatal,N765SW,2.0,Turbo Fan,0,0,0,67,Boeing: 737 7H4,67,Washington D.C.,,38.9047,-77.0163
20170607X22245,ENG17IA026,6/7/17,Non-Fatal,N668US,4.0,Turbo Fan,0,0,0,326,Boeing: 747 451,326,Tokyo,Japan,35.676423,139.650027
20170612X10422,ENG17IA028,6/10/17,Non-Fatal,N715SK,2.0,Turbo Fan,0,0,0,64,Bombardier: CL 600 2C10,64,Chicago,Illinois,41.8375,-87.6866
20170615X11123,DCA17WA141,6/13/17,Non-Fatal,9M-MXH,,,0,0,0,67,Boeing: 737,67,Jakarta,Indonesia,-6.194449,106.82292
20170625X04604,DCA17LA145,6/23/17,Non-Fatal,N315DN,2.0,Turbo Fan,0,0,0,199,Airbus: A321,199,Atlanta,Georgia,33.7628,-84.422
20170703X71412,DCA17CA147,7/1/17,Non-Fatal,N991AU,2.0,Turbo Fan,0,0,0,189,Airbus: A321 231,189,Chicago,Illinois,41.8375,-87.6866
20170720X54038,DCA17WA154,7/1/17,Non-Fatal,N29968,,,0,0,1,261,Boeing: 787-9,262,Fukushima,Japan,37.383437,140.183252
20170712X12448,DCA17LA182,7/2/17,Non-Fatal,N796SK,2.0,Turbo Fan,0,0,0,59,Bombardier: CL 600 2C10,59,Denver,Colorado,39.762,-104.8758
20170810X64739,DCA17WA170,7/3/17,Non-Fatal,N742AV,2.0,,0,0,0,156,Airbus: A320 214,156,Cali,Colombia,3.451647,-76.531985
20170721X61556,DCA17CA155,7/20/17,Non-Fatal,N427YX,2.0,Turbo Fan,0,3,1,45,Embraer: ERJ170-200LR,49,Minneapolis,Minnesota,44.9635,-93.2678
20170814X24811,DCA17WA174,8/1/17,Non-Fatal,9V-SQN,,,0,3,3,213,Boeing: 777,219,Singapore,,1.352083,103.819836
20170810X12419,DCA17WA168,8/1/17,Non-Fatal,N368AR,2.0,,0,0,0,146,Boeing: 737,146,Tijuana,Mexico,32.514947,-117.038247
20170810X65552,DCA17WA171,8/10/17,Non-Fatal,YR-BAJ,,,0,0,0,164,Boeing: 737,164,Bacau,Romania,46.567044,26.914575
20170814X31931,DCA17WA176,8/13/17,Non-Fatal,N1608,2.0,Turbo Fan,0,1,0,218,Boeing: 767 332,219,London,United Kingdom,39.8935,-83.4375
20170816X35104,DCA17CA181,8/15/17,Non-Fatal,N175AN,2.0,Turbo Fan,0,0,0,295,Boeing: 757,295,Queens,New York,40.7498,-73.7976
20170824X42626,DCA17LA183,8/22/17,Non-Fatal,N745SK,2.0,Turbo Fan,0,9,2,63,Bombardier: CL 600 2C10,74,Jackson,Tennessee,35.60245,-88.921463
20170905X02408,DCA17WA189,8/27/17,Non-Fatal,N491TA,2.0,Turbo Fan,0,0,0,134,Airbus: A320 233,134,Lima,Peru,40.741,-84.112
20170906X30002,DCA17WA190,8/31/17,Non-Fatal,HK4535,,,0,0,0,51,Embraer: EMB145,51,Medellin,Colombia,6.248607,-75.574247
20170911X34051,DCA17CA194,9/4/17,Non-Fatal,N938DN,,,0,0,1,142,Mcdonnell Douglas: MD 90-30,143,El Paso,Texas,31.8476,-106.43
20171012X92606,DCA17WA218,9/5/17,Non-Fatal,VT-AYB,,,0,3,0,105,Boeing: 737,108,Chochin,India,9.931233,76.267304
20170907X71900,ENG17IA036,9/6/17,Non-Fatal,N686DA,2.0,Turbo Fan,0,0,0,184,Boeing: 757 232,184,Las Vegas,Nevada,36.2333,-115.2654
20170913X72254,DCA17CA195,9/12/17,Non-Fatal,C-GHOZ,2.0,,0,0,0,140,Boeing: 767-375,140,Los Angeles,California,34.1141,-118.4068
20170925X23622,DCA17WA209,9/15/17,Non-Fatal,N137AA,2.0,Turbo Fan,0,0,0,143,Airbus: A321 231,143,Christ Church,Barbados,13.072821,-59.526139
20170925X90335,DCA17WA204,9/17/17,Non-Fatal,JY-SOA,,,0,0,0,132,Boeing: 737,132,Aqaba,Jordan,29.532052,35.006321
20170921X31237,DCA17WA201,9/19/17,Non-Fatal,VT-SGZ,,,0,0,0,189,Boeing: 737,189,Mumbai,India,19.075984,72.877656
20170925X84139,DCA17WA203,9/22/17,Non-Fatal,B-LNS,,,0,0,0,189,Airbus: A330,189,Hong Kong,Hong Kong,22.319304,114.169361
20170925X95307,DCA17WA205,9/23/17,Non-Fatal,PHBQC,,,0,0,0,321,Boeing: 777,321,Osaka,Japan,36.9514,-82.8144
20171005X44145,DCA17CA217,9/25/17,Non-Fatal,N500WR,2.0,Turbo Fan,0,0,1,172,Boeing: 737-8H4,173,Sioux City,Iowa,42.4959,-96.3901
20180410X54605,DCA17WA226,9/27/17,Non-Fatal,EC-LVQ,,,0,0,0,185,Airbus: A320,185,Dublin,Ireland,37.7161,-121.8963
20171003X20509,DCA17WA216,9/28/17,Non-Fatal,G-FDZJ,,,0,0,0,142,Boeing: 737,142,Luqa,Malta,35.859863,14.488872
20170930X94216,ENG17RA039,9/30/17,Non-Fatal,F-HPJE,,,0,0,0,521,Airbus: A380,521,Goose Bay,Canada,53.308618,-60.376239
20171002X95003,DCA17CA214,9/30/17,Non-Fatal,N982VJ,2.0,Turbo Fan,0,0,0,301,Airbus: A321 231,301,Arlington,Virginia,32.6998,-97.125
20171003X23920,DCA18CA001,10/2/17,Non-Fatal,N930WN,2.0,Turbo Fan,0,0,0,84,Boeing: 737 7H4,84,Chicago,Illinois,41.8375,-87.6866
20171127X21550,DCA18WA023,11/19/17,Non-Fatal,YV2937,,,0,0,0,86,Boeing: 737,86,Guayaquil,Ecuador,-2.189413,-79.889066
20171211X03456,DCA18WA038,11/22/17,Non-Fatal,PR-GXQ,,,0,0,0,125,Boeing: 737,125,Foz Do Iguacu,Brazil,-25.516329,-54.585342
20171201X14308,DCA18IA026,11/29/17,Non-Fatal,N852DN,2.0,Turbo Fan,0,0,0,169,Boeing: 737-932ER,169,Atlanta,Georgia,33.7628,-84.422
20171201X35829,DCA18WA027,11/29/17,Non-Fatal,N14115,2.0,Turbo Fan,0,0,1,157,Boeing: 757 224,158,Bogota,Colombia,40.8751,-74.0293
20171212X50255,DCA18CA043,12/3/17,Non-Fatal,N9011P,2.0,Turbo Fan,0,0,0,294,Airbus: A319 115,294,Miami,Florida,25.784,-80.2101
20171220X52223,DCA18CA055,12/6/17,Non-Fatal,N670NK,2.0,Turbo Fan,0,1,1,100,Airbus: A321 231,102,Fort Lauderdale,Florida,26.1412,-80.1464
20171212X00211,DCA18CA042,12/12/17,Non-Fatal,N924DL,2.0,Turbo Jet,0,0,0,61,Mcdonnell Douglas: MD 88,61,Detroit,Michigan,42.3834,-83.1024
20171219X15432,DCA18WA054,12/13/17,Non-Fatal,OB-212-P,,,0,0,0,73,Boeing: 737,73,Cusco,Peru,-13.53195,-71.967463
20171219X90251,DCA18CA049,12/18/17,Non-Fatal,N128SY,,Turbo Fan,0,0,1,56,Embraer: ERJ170-200LR,57,Saint Louis,Missouri,38.627003,-90.199404
20180116X12236,DCA18IA081,12/30/17,Non-Fatal,N412QX,2.0,Turbo Prop,0,0,0,46,Bombardier: DHC 8 402,46,Pullman,Washington,46.7336,-117.168
20180205X20338,ENG18WA011,1/18/18,Non-Fatal,9M-MTM,2.0,Turbo Fan,0,0,0,255,Airbus: A330,255,Alice Springs,Australia,-23.698042,133.880747
20180205X00724,ENG18WA010,1/25/18,Non-Fatal,OB-2140P,2.0,Turbo Fan,0,0,0,99,Boeing: 737,99,Lima,Peru,40.741,-84.112
20180207X92707,ENG18RA012,1/29/18,Non-Fatal,LV-CID,,,0,0,0,101,Embraer: ERJ190,101,Mar Del Plata,Argentina,-34.624683,-58.487447
20180213X95634,DCA18IA092,2/13/18,Non-Fatal,N773UA,2.0,Turbo Fan,0,0,0,378,Boeing: 777 222,378,Honolulu,Hawaii,21.3294,-157.846
20180213X95840,DCA18RA093,2/13/18,Non-Fatal,N858NW,2.0,Turbo Fan,0,9,0,135,Airbus: A330,144,Lagos,Nigeria,6.524379,3.379206
20180416X93719,DCA18WA136,2/18/18,Non-Fatal,unknown,,,0,0,0,174,Boeing: 737,174,Ballina,Australia,-28.862814,153.565809
20180228X30813,DCA18CA102,2/24/18,Non-Fatal,N817NW,2.0,Turbo Fan,0,2,1,295,Airbus: A330 323,298,Minneapolis,Minnesota,44.9635,-93.2678
20180412X60328,DCA18WA130,4/6/18,Non-Fatal,PR-GGE,,,0,0,0,173,Boeing: 737,173,Rio De Janeiro,Brazil,-22.353426,-42.707611
20180423X34356,DCA18WA151,4/12/18,Non-Fatal,XA-UZW,,,0,0,0,48,Boeing: 737,48,Mexico City,Mexico,19.24647,-99.10135
20180417X23642,DCA18MA142,4/17/18,Fatal,N772SW,2.0,Turbo Fan,1,125,8,6,Boeing: 737 7H4,140,Philadelphia,Pennsylvania,40.0077,-75.1339
20180419X80338,DCA18LA163,4/18/18,Non-Fatal,N806NW,2.0,Turbo Fan,0,0,0,288,Airbus: A330 323,288,Atlanta,Georgia,33.7628,-84.422
20180423X20443,DCA18WA149,4/18/18,Non-Fatal,N240AT,2.0,,0,0,0,46,Boeing: 737 500,46,Cusco,Peru,-13.53195,-71.967463
20180423X42758,DCA18WA155,4/18/18,Non-Fatal,XA-UQA,,,0,0,0,115,Boeing: 737,115,Unknown,Mexico,23.634501,-102.552784
20180420X04304,DCA18FA144,4/20/18,Non-Fatal,N807WA,2.0,Turbo Fan,0,0,0,101,Mcdonnell Douglas: DC 9 83(MD-83),101,Alexandria,Louisiana,38.8185,-77.0861
20190501X01506,ENG18WA041,4/30/18,Non-Fatal,HS-XBD,,,0,0,0,352,Boeing: 777,352,Bangkok,Thailand,13.756331,100.501765
20180503X92154,DCA18CA165,5/1/18,Non-Fatal,N606LR,2.0,Turbo Fan,0,0,0,276,Bombardier: CL600 2D24,276,Queens,New York,40.7498,-73.7976
20180507X44134,DCA18WA173,5/3/18,Non-Fatal,N396AN,2.0,Turbo Fan,0,0,0,181,Boeing: 767 323,181,Guayaquil,Spain,-34.620303,-58.43466
20180507X00658,DCA18CA169,5/7/18,Non-Fatal,N8655D,2.0,Turbo Fan,0,0,0,179,Boeing: 737-8H4,179,Baltimore,Maryland,39.3051,-76.6144
